"plant_ID","strain_ID","line","exp","chloro1","height1","leaf1","chloro2","height2","leaf2","nod","nod.weight","shoot","root","rack","pos","type","add","strains","region","pop","plant_origin","lat","long","line_exp","soil","compat"
"208","86","DZA","1",49,4,4,45.1,NA,NA,53,3.9,0.55,0.6,"D12","10","treated","MAG","MAG86","FRANCE","14","F11005",43.16108333,3.059383333,"DZA_1","14",1
"662","86","DZA","1",46,5.5,7,42.9,NA,NA,28,2.6,0.69,0.46,"A4","8","treated","MAG","MAG86","FRANCE","14","F11005",43.16108333,3.059383333,"DZA_1","14",1
"97","87","DZA","1",44,3.8,4,47.5,NA,NA,37,2.2,0.21,0.21,"B10","8","treated","MAG","MAG87","FRANCE","6","F20089",42.74205,2.814916667,"DZA_1","6",1
"292","87","DZA","1",49.2,4,4,40.9,NA,NA,69,1.3,0.1,0.01,"A7","5","treated","MAG","MAG87","FRANCE","6","F20089",42.74205,2.814916667,"DZA_1","6",1
"553","87","DZA","1",41.9,3.9,4,44,NA,NA,51,1.5,0.5,0.53,"E7","1","treated","MAG","MAG87","FRANCE","6","F20089",42.74205,2.814916667,"DZA_1","6",1
"542","88","DZA","1",47.7,4,6,49.2,NA,NA,53,2.6,0.43,0.14,"A11","2","treated","MAG","MAG88","FRANCE","6","F20089",42.74205,2.814916667,"DZA_1","6",1
"672","88","DZA","1",43.1,4.8,4,52.5,NA,NA,57,2.5,0.37,0.31,"C10","10","treated","MAG","MAG88","FRANCE","6","F20089",42.74205,2.814916667,"DZA_1","6",1
"717","88","DZA","1",48.4,3.2,5,48.3,NA,NA,49,1.5,0.57,0.24,"D11","7","treated","MAG","MAG88","FRANCE","6","F20089",42.74205,2.814916667,"DZA_1","6",1
"14","89","DZA","1",52.4,5.3,6,49.7,NA,NA,31,1.8,0.54,1.34,"B8","2","treated","MAG","MAG89","FRANCE","14","ESP174",43.16121667,3.059016667,"DZA_1","14",1
"108","89","DZA","1",44.5,3.4,4,46.1,NA,NA,28,2.2,0.3,0.21,"D9","2","treated","MAG","MAG89","FRANCE","14","ESP174",43.16121667,3.059016667,"DZA_1","14",1
"445","89","DZA","1",43.6,4.4,6,46.6,NA,NA,49,2.1,0.44,0.55,"C4","2","treated","MAG","MAG89","FRANCE","14","ESP174",43.16121667,3.059016667,"DZA_1","14",1
"66","92","DZA","1",48.3,4.3,5,50,NA,NA,56,0.6,0.36,0.26,"B5","9","treated","MAG","MAG92","FRANCE","2","F11005",43.1457,2.9989,"DZA_1","2",1
"209","92","DZA","1",43,3.9,6,44,NA,NA,34,2.1,0.28,2.27,"C11","4","treated","MAG","MAG92","FRANCE","2","F11005",43.1457,2.9989,"DZA_1","2",1
"561","92","DZA","1",47.7,4.4,5,43.5,NA,NA,49,2.5,0.62,0.68,"E8","5","treated","MAG","MAG92","FRANCE","2","F11005",43.1457,2.9989,"DZA_1","2",1
"29","93","DZA","1",36.7,3.4,5,44.9,NA,NA,33,2,0.16,0.33,"C9","8","treated","MAG","MAG93","FRANCE","2","F11005",43.1457,2.9989,"DZA_1","2",1
"102","93","DZA","1",51.7,3.5,5,48.6,NA,NA,39,2.4,0.31,0.26,"B3","1","treated","MAG","MAG93","FRANCE","2","F11005",43.1457,2.9989,"DZA_1","2",1
"180","93","DZA","1",43.4,4.9,5,36.7,NA,NA,63,2.5,0.52,0.69,"F1","6","treated","MAG","MAG93","FRANCE","2","F11005",43.1457,2.9989,"DZA_1","2",1
"387","97","DZA","1",48.5,4.2,4,45.1,NA,NA,56,1.6,0.47,0.3,"B6","6","treated","MAG","MAG97","FRANCE","16","ESP174",43.37568333,5.1871,"DZA_1","16",1
"611","97","DZA","1",44.7,5.6,6,40.8,NA,NA,76,1.7,0.89,0.6,"F1","2","treated","MAG","MAG97","FRANCE","16","ESP174",43.37568333,5.1871,"DZA_1","16",1
"719","97","DZA","1",46,2.5,5,46.8,NA,NA,34,1.7,0.41,0.43,"C11","3","treated","MAG","MAG97","FRANCE","16","ESP174",43.37568333,5.1871,"DZA_1","16",1
"1","101","DZA","1",49.9,3.8,7,45.3,NA,NA,85,0.8,0.42,0.58,"C8","7","treated","MAG","MAG101","FRANCE","16","ESP174",43.37568333,5.188133333,"DZA_1","16",1
"59","101","DZA","1",48.5,4.3,5,42,NA,NA,80,2.3,0.38,0.23,"A12","4","treated","MAG","MAG101","FRANCE","16","ESP174",43.37568333,5.188133333,"DZA_1","16",1
"182","101","DZA","1",51.1,4.7,5,40.1,NA,NA,77,2.9,0.68,0.68,"E9","6","treated","MAG","MAG101","FRANCE","16","ESP174",43.37568333,5.188133333,"DZA_1","16",1
"193","114","DZA","1",51.7,3.5,4,48.1,NA,NA,84,2,0.66,0.56,"D12","5","treated","MAG","MAG114","FRANCE","16","F83026",43.37568333,5.1871,"DZA_1","16",1
"402","114","DZA","1",50.9,5.6,8,47.1,NA,NA,52,1.5,0.54,0.31,"A8","7","treated","MAG","MAG114","FRANCE","16","F83026",43.37568333,5.1871,"DZA_1","16",1
"623","114","DZA","1",50.8,5.1,6,46.3,NA,NA,53,3.1,0.34,0.99,"B10","7","treated","MAG","MAG114","FRANCE","16","F83026",43.37568333,5.1871,"DZA_1","16",1
"56","121","DZA","1",50.9,5.4,6,43.4,NA,NA,82,3.4,0.71,0.63,"D3","3","treated","MAG","MAG121","SPAIN","11","ESP174",36.93671667,-4.3563,"DZA_1","11",1
"323","121","DZA","1",48.4,4.4,5,48.3,NA,NA,59,1.6,0.45,0.27,"B4","4","treated","MAG","MAG121","SPAIN","11","ESP174",36.93671667,-4.3563,"DZA_1","11",1
"456","121","DZA","1",44.1,5.1,5,33,NA,NA,50,1.4,0.49,0.62,"E2","7","treated","MAG","MAG121","SPAIN","11","ESP174",36.93671667,-4.3563,"DZA_1","11",1
"254","123","DZA","1",46.7,5.1,6,41.8,NA,NA,44,2,0.64,0.45,"E4","6","treated","MAG","MAG123","FRANCE","3","F11005",43.12226667,3.077066667,"DZA_1","3",1
"627","123","DZA","1",3,3.6,3,49.5,NA,NA,18,2.3,0.28,0.17,"B4","2","treated","MAG","MAG123","FRANCE","3","F11005",43.12226667,3.077066667,"DZA_1","3",1
"714","123","DZA","1",47.3,5.1,5,48.2,NA,NA,66,2.5,0.37,0.56,"C1","8","treated","MAG","MAG123","FRANCE","3","F11005",43.12226667,3.077066667,"DZA_1","3",1
"112","141","DZA","1",47.8,5.7,6,50.9,NA,NA,45,1.8,0.61,0.77,"C10","7","treated","MAG","MAG141","FRANCE","2","F11005",43.14543333,2.999366667,"DZA_1","2",1
"354","141","DZA","1",48,4.4,7,50.6,NA,NA,38,2.5,0.36,0.22,"A9","4","treated","MAG","MAG141","FRANCE","2","F11005",43.14543333,2.999366667,"DZA_1","2",1
"625","141","DZA","1",49.8,4.6,5,51.7,NA,NA,30,2.4,1.12,1.22,"E5","2","treated","MAG","MAG141","FRANCE","2","F11005",43.14543333,2.999366667,"DZA_1","2",1
"198","142","DZA","1",52.4,5,6,49.2,NA,NA,102,3.6,0.85,0.71,"D12","9","treated","MAG","MAG142","FRANCE","16","ESP174",43.37693333,5.188133333,"DZA_1","16",1
"373","142","DZA","1",51.7,4.4,6,48.9,NA,NA,46,2.5,0.53,0.95,"C7","2","treated","MAG","MAG142","FRANCE","16","ESP174",43.37693333,5.188133333,"DZA_1","16",1
"383","142","DZA","1",52.2,5,5,42.8,NA,NA,42,15,0.41,0.23,"B1","2","treated","MAG","MAG142","FRANCE","16","ESP174",43.37693333,5.188133333,"DZA_1","16",1
"70","145","DZA","1",44.6,4.5,5,38.8,NA,NA,56,0.8,0.16,0.08,"B1","3","treated","MAG","MAG145","FRANCE","15","F83026",43.35138333,5.169616667,"DZA_1","15",1
"348","145","DZA","1",41.6,2.9,5,41.7,NA,NA,51,3.1,0.39,0.84,"D6","8","treated","MAG","MAG145","FRANCE","15","F83026",43.35138333,5.169616667,"DZA_1","15",1
"710","145","DZA","1",44.5,5.4,5,48.5,NA,NA,54,1.6,0.53,0.5,"B10","2","treated","MAG","MAG145","FRANCE","15","F83026",43.35138333,5.169616667,"DZA_1","15",1
"226","146","DZA","1",45.6,4.1,6,39.8,NA,NA,37,1.9,0.66,0.63,"E3","9","treated","MAG","MAG146","SPAIN","11","F83026",36.93671667,-4.3563,"DZA_1","11",1
"283","146","DZA","1",47.4,4.1,5,47.9,NA,NA,56,1.7,0.47,0.27,"A3","5","treated","MAG","MAG146","SPAIN","11","F83026",36.93671667,-4.3563,"DZA_1","11",1
"705","146","DZA","1",47.4,4.7,5,40.3,NA,NA,81,1.5,0.49,0.62,"D1","1","treated","MAG","MAG146","SPAIN","11","F83026",36.93671667,-4.3563,"DZA_1","11",1
"3","154","DZA","1",37.3,4.6,4,40.4,NA,NA,46,1.7,0.15,0.13,"A2","3","treated","MAG","MAG154","SPAIN","11","F83026",36.93678333,-4.356083333,"DZA_1","11",1
"103","154","DZA","1",NA,3,4,41.4,NA,NA,57,1.3,0.25,0.4,"E4","8","treated","MAG","MAG154","SPAIN","11","F83026",36.93678333,-4.356083333,"DZA_1","11",1
"440","154","DZA","1",43.5,3.6,4,39.8,NA,NA,62,3.6,0.5,0.79,"D5","3","treated","MAG","MAG154","SPAIN","11","F83026",36.93678333,-4.356083333,"DZA_1","11",1
"444","157","DZA","1",43,4.4,4,41.2,NA,NA,40,1.8,0.22,0.1,"B5","10","treated","MAG","MAG157","SPAIN","11","F83026",36.93678333,-4.356083333,"DZA_1","11",1
"473","157","DZA","1",39,4.5,5,39.2,NA,NA,56,2,0.2,0.2,"C4","8","treated","MAG","MAG157","SPAIN","11","F83026",36.93678333,-4.356083333,"DZA_1","11",1
"574","157","DZA","1",44.8,4.1,4,36.7,NA,NA,37,1.5,0.54,0.65,"E6","7","treated","MAG","MAG157","SPAIN","11","F83026",36.93678333,-4.356083333,"DZA_1","11",1
"68","169","DZA","1",53.3,4.8,4,47.7,NA,NA,48,1.3,0.31,0.26,"B12","8","treated","MAG","MAG169","FRANCE","16","ESP174",43.37693333,5.188133333,"DZA_1","16",1
"321","169","DZA","1",50.6,3.9,4,41.6,NA,NA,49,1.5,0.18,0.38,"D10","2","treated","MAG","MAG169","FRANCE","16","ESP174",43.37693333,5.188133333,"DZA_1","16",1
"410","169","DZA","1",47.3,4.7,6,47.2,NA,NA,50,1.7,0.34,0.06,"A7","4","treated","MAG","MAG169","FRANCE","16","ESP174",43.37693333,5.188133333,"DZA_1","16",1
"49","174","DZA","1",48.8,4.6,6,46.8,NA,NA,72,1.3,0.58,1.12,"D3","8","treated","MAG","MAG174","SPAIN","11","ESP174",36.93678333,-4.356083333,"DZA_1","11",1
"204","174","DZA","1",47.4,4.2,5,46.5,NA,NA,95,1.2,0.55,1.26,"E7","8","treated","MAG","MAG174","SPAIN","11","ESP174",36.93678333,-4.356083333,"DZA_1","11",1
"617","174","DZA","1",46.7,3.9,5,44.2,NA,NA,101,1.6,0.33,0.25,"B7","2","treated","MAG","MAG174","SPAIN","11","ESP174",36.93678333,-4.356083333,"DZA_1","11",1
"40","177","DZA","1",45.5,4,5,45.6,NA,NA,73,2.4,0.3,0.27,"A3","2","treated","MAG","MAG177","FRANCE","3","F11005",43.12235,3.075666667,"DZA_1","3",1
"132","177","DZA","1",43.7,4.1,6,37.7,NA,NA,56,2.3,0.63,0.6,"E9","2","treated","MAG","MAG177","FRANCE","3","F11005",43.12235,3.075666667,"DZA_1","3",1
"396","177","DZA","1",NA,NA,NA,41.2,NA,NA,60,1.9,0.22,0.15,"C2","10","treated","MAG","MAG177","FRANCE","3","F11005",43.12235,3.075666667,"DZA_1","3",1
"269","182","DZA","1",45.4,3.6,5,46.7,NA,NA,51,3.1,0.35,0.21,"A2","5","treated","MAG","MAG182","FRANCE","14","F11005",43.1612,3.05905,"DZA_1","14",1
"333","182","DZA","1",48.2,5.1,6,45,NA,NA,38,2.6,0.6,0.34,"C11","1","treated","MAG","MAG182","FRANCE","14","F11005",43.1612,3.05905,"DZA_1","14",1
"503","182","DZA","1",45.3,3.6,3,40.4,NA,NA,25,1.6,0.31,0.18,"E4","10","treated","MAG","MAG182","FRANCE","14","F11005",43.1612,3.05905,"DZA_1","14",1
"303","183","DZA","1",49.3,3.5,3,53.1,NA,NA,62,1.4,0.4,0.28,"B7","6","treated","MAG","MAG183","FRANCE","2","ESP174",43.14543333,2.999366667,"DZA_1","2",1
"409","183","DZA","1",47.7,4.5,6,41.6,NA,NA,60,2.1,0.72,0.53,"E9","1","treated","MAG","MAG183","FRANCE","2","ESP174",43.14543333,2.999366667,"DZA_1","2",1
"47","184","DZA","1",49.4,4.5,5,43.7,NA,NA,43,2.3,0.74,0.48,"E4","3","treated","MAG","MAG184","FRANCE","2","ESP174",43.14543333,2.999366667,"DZA_1","2",1
"596","184","DZA","1",50,4.3,6,46.8,NA,NA,30,13.4,0.64,1.11,"D5","6","treated","MAG","MAG184","FRANCE","2","ESP174",43.14543333,2.999366667,"DZA_1","2",1
"598","184","DZA","1",48,4.4,4,42.7,NA,NA,32,1.8,0.27,0.04,"B5","3","treated","MAG","MAG184","FRANCE","2","ESP174",43.14543333,2.999366667,"DZA_1","2",1
"37","189","DZA","1",37.6,3.3,4,39.4,NA,NA,62,0.8,0.28,0.16,"A2","9","treated","MAG","MAG189","FRANCE","7","F20089",42.58895,2.785383333,"DZA_1","7",1
"76","189","DZA","1",31.4,4.1,6,38.8,NA,NA,74,0.6,0.32,0.24,"C10","6","treated","MAG","MAG189","FRANCE","7","F20089",42.58895,2.785383333,"DZA_1","7",1
"666","189","DZA","1",38.9,3.1,5,34.8,NA,NA,54,0.7,0.26,0.28,"E5","5","treated","MAG","MAG189","FRANCE","7","F20089",42.58895,2.785383333,"DZA_1","7",1
"74","191","DZA","1",41.8,4,6,45.8,NA,NA,64,3,0.49,0.55,"C4","10","treated","MAG","MAG191","FRANCE","7","F66009",42.5883,2.785,"DZA_1","7",1
"356","191","DZA","1",38.4,4.6,3,42.8,NA,NA,52,1.6,0.49,0.42,"F1","10","treated","MAG","MAG191","FRANCE","7","F66009",42.5883,2.785,"DZA_1","7",1
"528","191","DZA","1",39.1,3.1,3,40.9,NA,NA,36,2.9,0.18,NA,"A12","7","treated","MAG","MAG191","FRANCE","7","F66009",42.5883,2.785,"DZA_1","7",1
"228","194","DZA","1",NA,NA,NA,43.2,NA,NA,56,1.4,0.29,0.45,"B8","6","treated","MAG","MAG194-mel","FRANCE","3","ESP174",43.12233333,3.076716667,"DZA_1","3",1
"427","194","DZA","1",41.7,4.5,4,39.3,NA,NA,24,1.3,0.33,0.27,"D9","7","treated","MAG","MAG194-mel","FRANCE","3","ESP174",43.12233333,3.076716667,"DZA_1","3",1
"522","194","DZA","1",43.2,4.4,5,41.2,NA,NA,60,1,0.27,0.3,"B12","9","treated","MAG","MAG194-mel","FRANCE","3","ESP174",43.12233333,3.076716667,"DZA_1","3",1
"16","199","DZA","1",NA,2.1,3,36.2,NA,NA,38,2,0.36,0.3,"E9","7","treated","MAG","MAG199","FRANCE","2","F11005",43.14543333,2.999366667,"DZA_1","2",1
"554","199","DZA","1",49.1,4.5,5,48.7,NA,NA,21,3.2,0.27,0.09,"A9","8","treated","MAG","MAG199","FRANCE","2","F11005",43.14543333,2.999366667,"DZA_1","2",1
"614","199","DZA","1",4.7,4.3,4,52.2,NA,NA,51,2.2,0.42,0.39,"B12","10","treated","MAG","MAG199","FRANCE","2","F11005",43.14543333,2.999366667,"DZA_1","2",1
"308","200","DZA","1",46,4.6,4,39.8,NA,NA,52,2.5,0.29,0.17,"E2","4","treated","MAG","MAG200","FRANCE","14","ESP174",43.1612,3.059983333,"DZA_1","14",1
"424","200","DZA","1",46.6,4.6,6,38,NA,NA,45,2.8,0.24,0.04,"A5","1","treated","MAG","MAG200","FRANCE","14","ESP174",43.1612,3.059983333,"DZA_1","14",1
"590","200","DZA","1",50.7,5,5,48,NA,NA,46,1.6,0.47,0.58,"B12","2","treated","MAG","MAG200","FRANCE","14","ESP174",43.1612,3.059983333,"DZA_1","14",1
"20","201","DZA","1",48.7,4.4,3,43.7,NA,NA,34,3.2,0.25,0.2,"B1","4","treated","MAG","MAG201","FRANCE","6","F66009",42.74198333,2.81485,"DZA_1","6",1
"196","201","DZA","1",45.8,3.5,3,35.1,NA,NA,49,2.8,0.35,0.44,"E11","4","treated","MAG","MAG201","FRANCE","6","F66009",42.74198333,2.81485,"DZA_1","6",1
"365","201","DZA","1",50.3,4.7,5,42.2,NA,NA,57,1.3,0.28,0.43,"C2","5","treated","MAG","MAG201","FRANCE","6","F66009",42.74198333,2.81485,"DZA_1","6",1
"393","204","DZA","1",39.5,2.1,4,38.3,NA,NA,23,3.2,0.46,0.48,"E7","9","treated","MAG","MAG204","FRANCE","4","ESP174",43.122,3.095283333,"DZA_1","4",1
"495","204","DZA","1",45.3,4.6,4,49.4,NA,NA,34,2.7,0.5,0.41,"A4","10","treated","MAG","MAG204","FRANCE","4","ESP174",43.122,3.095283333,"DZA_1","4",1
"603","204","DZA","1",51.6,4.8,6,49,NA,NA,35,3,0.64,1.35,"C8","3","treated","MAG","MAG204","FRANCE","4","ESP174",43.122,3.095283333,"DZA_1","4",1
"219","205","DZA","1",50.3,5.9,7,39.2,NA,NA,62,NA,0.6,0.3,"A8","2","treated","MAG","MAG205","FRANCE","4","ESP174",43.122,3.095283333,"DZA_1","4",1
"419","205","DZA","1",46.5,4.9,5,37.8,NA,NA,40,2.1,0.72,1.12,"E10","10","treated","MAG","MAG205","FRANCE","4","ESP174",43.122,3.095283333,"DZA_1","4",1
"577","205","DZA","1",50,5,5,52.5,NA,NA,33,2.5,0.51,0.59,"B12","5","treated","MAG","MAG205","FRANCE","4","ESP174",43.122,3.095283333,"DZA_1","4",1
"65","206","DZA","1",45,4.4,4,45.2,NA,NA,44,0.9,0.41,0.34,"A12","2","treated","MAG","MAG206","FRANCE","4","ESP174",43.122,3.095283333,"DZA_1","4",1
"262","206","DZA","1",37.4,5.3,6,45.9,NA,NA,41,2.3,0.52,0.95,"C1","5","treated","MAG","MAG206","FRANCE","4","ESP174",43.122,3.095283333,"DZA_1","4",1
"711","206","DZA","1",46.4,4.8,6,47.8,NA,NA,25,2.8,0.61,0.6,"D9","3","treated","MAG","MAG206","FRANCE","4","ESP174",43.122,3.095283333,"DZA_1","4",1
"38","209","DZA","1",44.1,3.5,5,34.9,NA,NA,82,1.7,0.45,0.82,"D3","2","treated","MAG","MAG209","FRANCE","5","F66009",42.82278333,2.927716667,"DZA_1","5",1
"58","209","DZA","1",37.5,4.3,4,39.9,NA,NA,38,0.9,0.35,0.41,"F2","6","treated","MAG","MAG209","FRANCE","5","F66009",42.82278333,2.927716667,"DZA_1","5",1
"152","209","DZA","1",42.7,4.6,6,35.4,NA,NA,68,1.9,0.1,0.01,"A6","4","treated","MAG","MAG209","FRANCE","5","F66009",42.82278333,2.927716667,"DZA_1","5",1
"48","215","DZA","1",50.6,5.3,6,42.6,NA,NA,56,2.2,0.2,0.01,"A7","3","treated","MAG","MAG215","FRANCE","7","F66009",42.58895,2.785383333,"DZA_1","7",1
"175","215","DZA","1",51.9,3.3,4,39,NA,NA,31,2.2,0.27,0.41,"E6","3","treated","MAG","MAG215","FRANCE","7","F66009",42.58895,2.785383333,"DZA_1","7",1
"636","215","DZA","1",35.9,3.6,4,46,NA,NA,43,1.9,0.49,0.37,"C6","1","treated","MAG","MAG215","FRANCE","7","F66009",42.58895,2.785383333,"DZA_1","7",1
"52","216","DZA","1",46.5,4,5,47.5,NA,NA,47,1.2,0.66,0.73,"E7","7","treated","MAG","MAG216","FRANCE","7","F66009",42.58895,2.785383333,"DZA_1","7",1
"126","216","DZA","1",41.7,4.7,6,45.6,NA,NA,53,2.1,0.36,0.12,"A9","9","treated","MAG","MAG216","FRANCE","7","F66009",42.58895,2.785383333,"DZA_1","7",1
"559","216","DZA","1",46.1,4.1,6,49.8,NA,NA,75,2,0.63,2.09,"C9","4","treated","MAG","MAG216","FRANCE","7","F66009",42.58895,2.785383333,"DZA_1","7",1
"263","219","DZA","1",42.5,2,4,41.1,NA,NA,59,1.5,0.27,0.3,"E9","4","treated","MAG","MAG219","FRANCE","6","F20089",42.74198333,2.81485,"DZA_1","6",1
"496","219","DZA","1",29.4,3.2,5,43.9,NA,NA,61,1.7,0.26,0.19,"B9","2","treated","MAG","MAG219","FRANCE","6","F20089",42.74198333,2.81485,"DZA_1","6",1
"674","219","DZA","1",46.8,3.6,5,45.4,NA,NA,38,3.3,0.36,0.51,"D4","2","treated","MAG","MAG219","FRANCE","6","F20089",42.74198333,2.81485,"DZA_1","6",1
"255","220","DZA","1",50,4.9,5,42.8,NA,NA,67,0.4,0.27,0.2,"C2","7","treated","MAG","MAG220","FRANCE","2","ESP174",43.1457,2.9989,"DZA_1","2",1
"583","220","DZA","1",34.8,1.9,3,47.7,NA,NA,27,8.2,0.22,0.54,"D7","3","treated","MAG","MAG220","FRANCE","2","ESP174",43.1457,2.9989,"DZA_1","2",1
"679","220","DZA","1",43.4,4.3,4,46.9,NA,NA,74,1.9,0.43,NA,"B6","2","treated","MAG","MAG220","FRANCE","2","ESP174",43.1457,2.9989,"DZA_1","2",1
"336","221","DZA","1",49.6,3.8,4,47,NA,NA,51,3.3,0.57,0.99,"D3","9","treated","MAG","MAG221","SPAIN","8","ESP174",38.4116,-1.015066667,"DZA_1","8",1
"467","221","DZA","1",49.4,5,5,42.2,NA,NA,56,3.5,0.39,0.18,"A11","4","treated","MAG","MAG221","SPAIN","8","ESP174",38.4116,-1.015066667,"DZA_1","8",1
"637","221","DZA","1",NA,0.4,1,29.6,NA,NA,12,1.6,0.15,0.13,"F1","9","treated","MAG","MAG221","SPAIN","8","ESP174",38.4116,-1.015066667,"DZA_1","8",1
"344","225","DZA","1",32.8,2.9,4,27.2,NA,NA,82,0.7,0.1,0.03,"A12","3","treated","MAG","MAG225","FRANCE","3","ESP174",43.12233333,3.076716667,"DZA_1","3",1
"347","225","DZA","1",NA,0.4,1,NA,NA,NA,3,0.4,0.01,0.01,"B11","9","treated","MAG","MAG225","FRANCE","3","ESP174",43.12233333,3.076716667,"DZA_1","3",1
"466","225","DZA","1",NA,2.1,4,18.1,NA,NA,92,1,0.16,0.15,"E5","1","treated","MAG","MAG225","FRANCE","3","ESP174",43.12233333,3.076716667,"DZA_1","3",1
"280","230","DZA","1",50.7,4.5,4,37.9,NA,NA,101,1.7,0.4,0.32,"A4","4","treated","MAG","MAG230","SPAIN","8","ESP174",38.41155,-1.0165,"DZA_1","8",1
"329","230","DZA","1",38.3,4.5,5,44.3,NA,NA,41,1.4,0.36,0.42,"D9","1","treated","MAG","MAG230","SPAIN","8","ESP174",38.41155,-1.0165,"DZA_1","8",1
"417","230","DZA","1",41.6,4.5,5,40.2,NA,NA,87,1.1,0.34,0.33,"C3","2","treated","MAG","MAG230","SPAIN","8","ESP174",38.41155,-1.0165,"DZA_1","8",1
"186","231","DZA","1",45.5,4.4,4,37.3,NA,NA,51,1.9,0.39,0.27,"E1","3","treated","MAG","MAG231","SPAIN","8","ESP174",38.41155,-1.0165,"DZA_1","8",1
"201","231","DZA","1",43,3.2,7,45.6,NA,NA,64,1.9,0.36,0.94,"C5","8","treated","MAG","MAG231","SPAIN","8","ESP174",38.41155,-1.0165,"DZA_1","8",1
"349","231","DZA","1",39.9,3.5,4,40.4,NA,NA,34,1.4,0.14,0.08,"A10","1","treated","MAG","MAG231","SPAIN","8","ESP174",38.41155,-1.0165,"DZA_1","8",1
"133","238","DZA","1",38.1,3.3,5,40.7,NA,NA,NA,2.1,0.36,0.19,"C11","9","treated","MAG","MAG238","SPAIN","8","ESP174",38.41253333,-1.015683333,"DZA_1","8",1
"147","238","DZA","1",43.5,3.9,5,35.8,NA,NA,67,0.2,0.1,0.08,"B1","10","treated","MAG","MAG238","SPAIN","8","ESP174",38.41253333,-1.015683333,"DZA_1","8",1
"343","238","DZA","1",38.1,4.1,5,38.4,NA,NA,72,2.5,0.37,0.33,"E2","10","treated","MAG","MAG238","SPAIN","8","ESP174",38.41253333,-1.015683333,"DZA_1","8",1
"249","242","DZA","1",39.8,2.8,4,41.6,NA,NA,26,12.3,0.41,0.8,"D7","9","treated","MAG","MAG242","SPAIN","8","ESP174",38.41253333,-1.015683333,"DZA_1","8",1
"442","242","DZA","1",37.9,3.3,4,43.8,NA,NA,49,1,0.12,0.17,"A1","2","treated","MAG","MAG242","SPAIN","8","ESP174",38.41253333,-1.015683333,"DZA_1","8",1
"502","242","DZA","1",51.6,4.5,5,45.3,NA,NA,41,5,0.47,0.71,"D4","10","treated","MAG","MAG242","SPAIN","8","ESP174",38.41253333,-1.015683333,"DZA_1","8",1
"100","245","DZA","1",46,4.6,5,44.9,NA,NA,55,2.2,0.27,0.05,"A6","10","treated","MAG","MAG245","FRANCE","3","ESP174",43.12221667,3.07635,"DZA_1","3",1
"164","245","DZA","1",44.7,3.9,5,41.6,NA,NA,47,2.3,0.51,1.92,"C8","5","treated","MAG","MAG245","FRANCE","3","ESP174",43.12221667,3.07635,"DZA_1","3",1
"484","245","DZA","1",43.4,2.3,4,49.6,NA,NA,15,10.8,0.38,0.63,"D7","2","treated","MAG","MAG245","FRANCE","3","ESP174",43.12221667,3.07635,"DZA_1","3",1
"341","246","DZA","1",49.9,4.7,6,48.6,NA,NA,44,2.1,0.58,0.33,"A3","8","treated","MAG","MAG246","FRANCE","3","ESP174",43.12221667,3.07635,"DZA_1","3",1
"358","246","DZA","1",46.8,4.9,4,35.7,NA,NA,41,2.4,0.64,0.47,"E4","1","treated","MAG","MAG246","FRANCE","3","ESP174",43.12221667,3.07635,"DZA_1","3",1
"439","246","DZA","1",52.4,5.3,5,46.9,NA,NA,59,2.4,0.63,0.34,"B11","1","treated","MAG","MAG246","FRANCE","3","ESP174",43.12221667,3.07635,"DZA_1","3",1
"134","247","DZA","1",37.7,4.3,5,49.7,NA,NA,42,2.7,0.25,0.4,"B10","5","treated","MAG","MAG247","FRANCE","3","ESP174",43.12221667,3.07635,"DZA_1","3",1
"414","247","DZA","1",53.7,5.1,5,43.1,NA,NA,54,1.9,0.43,0.56,"B5","1","treated","MAG","MAG247","FRANCE","3","ESP174",43.12221667,3.07635,"DZA_1","3",1
"587","247","DZA","1",49.2,3.5,4,42.4,NA,NA,32,3.7,0.49,0.4,"E9","8","treated","MAG","MAG247","FRANCE","3","ESP174",43.12221667,3.07635,"DZA_1","3",1
"360","248","DZA","1",52.1,5.3,6,34.9,NA,NA,59,2.4,0.63,0.8,"E10","3","treated","MAG","MAG248","FRANCE","3","ESP174",43.12221667,3.07635,"DZA_1","3",1
"369","248","DZA","1",44.4,4.8,5,51.4,NA,NA,28,5.1,0.59,0.74,"D5","9","treated","MAG","MAG248","FRANCE","3","ESP174",43.12221667,3.07635,"DZA_1","3",1
"582","248","DZA","1",46.5,5,4,47.9,NA,NA,38,0.5,0.23,0.07,"A12","8","treated","MAG","MAG248","FRANCE","3","ESP174",43.12221667,3.07635,"DZA_1","3",1
"367","258","DZA","1",49.9,5.6,8,44.1,NA,NA,54,3.2,0.45,0.29,"A10","4","treated","MAG","MAG258","FRANCE","20","F83026",43.53285,6.567616667,"DZA_1","20",1
"461","258","DZA","1",46.8,4.5,4,48.7,NA,NA,50,3.1,0.73,1.15,"E11","6","treated","MAG","MAG258","FRANCE","20","F83026",43.53285,6.567616667,"DZA_1","20",1
"537","258","DZA","1",51.4,4.4,6,53.2,NA,NA,56,3.4,0.66,1.27,"D3","1","treated","MAG","MAG258","FRANCE","20","F83026",43.53285,6.567616667,"DZA_1","20",1
"128","259","DZA","1",51.1,5.2,6,42.4,NA,NA,48,2.9,0.26,0.13,"A1","7","treated","MAG","MAG259","FRANCE","20","F83026",43.53285,6.567616667,"DZA_1","20",1
